9694,582390,5
9830,37922,0
9830,301048,1307
10141,521125,7
10441,297496,285
10441,363016,333
10467,63973,4
10467,189321,0
10674,12694,12
10674,19465,1
10789,12434,11
10789,465866,11
11418,16003,1127
11418,161052,83
12062,38661,997
12062,40624,6961
12424,244389,1
12424,512218,46
12509,229135,5
12509,512706,6
12593,188795,200
12593,289403,4200
12694,25280,0
12694,582033,10
13400,51622,8280
13456,277699,0
13456,280609,211
13480,61299,1891
13970,128618,5
13970,131764,51
14047,237815,0
14047,587049,302
14229,14231,803
14231,195341,5754
14552,160109,6
14552,191128,5
14587,14600,103
14587,59013,14525
14600,28611,97
14620,24671,1006
14620,337321,1008
14620,551806,11
14620,552293,7162
14644,59013,1606
14644,85626,6449
14792,102918,9378
14792,333940,271
14793,104363,121
14793,552607,39
14866,25987,367
14866,25989,455
14866,549467,196
14866,552737,0
14867,25987,216
14867,30791,7711
14867,550822,4025
14867,551382,311
14867,571498,183
14867,571923,1
14867,574617,0
14868,25989,317
14868,552025,71
14868,575574,0
14952,18643,6
14952,46644,7
15330,15331,200
15330,282166,200
15330,282390,622
15330,288327,0
15331,324202,0
15495,295560,5
15495,333182,6
15577,333190,5
15577,333259,4
15751,427384,6
15751,571767,5
15788,15790,90
15788,551101,0
15789,18323,3
15789,357940,3
15790,15828,0
15813,55121,10
15813,214628,13
15827,15956,1044
15827,17371,0
15828,15831,887
15828,15842,0
15828,16014,1029
15828,16159,886
15828,16174,494
15828,18321,3804
15828,552870,8969
15829,15844,0
15829,335421,2607
15831,552564,510
15842,16161,0
15842,18506,1
15842,356553,14
15844,16063,1
15844,333938,177
15844,356553,292
15844,356561,4693
15923,15956,0
15923,17371,2
15951,15956,4811
15951,17370,0
15956,53249,581
16003,95525,0
16014,16062,288
16028,16161,0
16028,356561,316
16029,357940,0
16029,551030,5090
16029,552907,188
16029,562911,230
16029,573421,1
16037,237097,5
16037,272790,5
16042,16161,0
16042,356527,0
16062,17342,387
16063,202066,280
16074,16174,189
16074,17082,93
16075,16110,1
16075,355819,0
16075,402244,1225
16075,408986,115
16076,336226,119
16076,354509,26
16091,16161,0
16091,49536,320
16094,335806,1640
16094,392881,1588
16107,17226,148
16107,414413,1
16110,16161,71
16110,392881,1
16159,133493,823
16161,334339,73
16161,392881,0
16174,334339,112
16174,334348,320
16174,334377,1178
16174,334516,243
16174,337408,0
16174,355273,0
16174,361227,0
16174,415792,0
16320,27262,0
16320,30452,19704
16320,553669,71
16341,38649,0
16341,338100,33
16341,550819,189
16341,552027,0
16518,24701,6
16518,35604,194
16518,552229,6
16518,563776,0
16518,563778,6
16519,25252,134
16519,42795,315
16519,51328,10
16519,61390,496
16519,337455,169
16519,348417,170
16519,553665,0
16519,553669,7
16519,563776,0
16519,571939,0
16520,35604,0
16633,353125,25
16661,63510,5009
16661,141613,1922
17040,28748,0
17040,176288,5695
17040,551380,0
17040,564528,404
17041,26719,0
17041,549135,0
17041,550733,1379
17042,552017,5769
17042,569813,400
17082,17342,84
17226,17371,0
17226,53249,46
17280,251835,988
17280,571803,220
17342,17345,357
17342,17371,366
17343,42429,0
17343,42432,838
17343,44583,735
17343,61520,0
17343,61536,14
17343,76707,498
17345,44583,820
17370,61536,1557
17371,84778,8429
17371,414421,601
17426,169534,498
17426,169535,0
17580,17582,4
17580,27260,1229
17580,186959,0
17580,551579,49
17580,552358,0
17580,553626,0
17580,553669,1
17580,563721,48
17582,186959,42
17582,551577,2
17582,551579,48
17582,564451,1
17584,26477,1
17584,35604,584
17584,563721,4401
17584,563776,1
18155,47437,641
18155,47631,104
18172,266338,485
18321,26719,30200
18323,24879,5579
18506,550731,320
18643,23466,5
18734,101948,11
18734,289476,10
18826,235305,99
18826,346283,729
18901,123075,8
18901,368909,609
19118,67999,4087
19118,84780,5327
19118,522897,2
19134,235266,2
19134,552903,1
19474,19475,0
19474,40136,1466
19474,308164,0
19475,308164,0
19475,568959,3085
21051,278636,6
21051,379899,45
21234,77899,1522
21234,107995,515
21264,245797,33
21264,247340,0
22530,25659,10
22530,42313,57
22697,130614,5
22697,143287,13
22697,205424,181
22697,324528,0
22697,590858,0
22697,592188,811
23048,23051,906
23048,333287,0
23051,42961,693
23051,84327,213
23051,86487,1
23051,126565,11
23051,334212,1224
23051,573420,0
23051,573470,4
23134,569862,5
23136,23139,0
23136,572165,5270
23139,560663,0
23335,23339,112
23335,51124,125
23339,28000,92
23436,23437,0
23436,552278,0
23437,26603,285
23437,139211,517
23437,140309,8393
23437,185683,0
23437,552278,0
23437,552289,0
23438,186960,0
23438,214883,5
23438,564195,0
23438,571523,54
23452,23456,202
23452,26719,124
23452,29611,21
23452,37395,177
23452,67395,0
23452,85077,1
23452,95120,8
23452,140043,499
23452,195677,0
23452,199777,155
23452,335546,4892
23452,335804,497
23452,506198,855
23452,550530,11
23452,550733,0
23452,552011,514
23452,552080,605
23452,552292,0
23452,552608,250
23452,552806,1013
23452,552822,0
23452,552838,98
23452,552840,29
23452,552918,89
23452,560663,1
23452,564474,1169
23452,569461,69
23452,569463,110
23452,574866,22
23452,587491,515
23454,26804,119
23454,574838,0
23456,26804,0
23456,551637,587
23456,552741,43
23456,587491,296
23466,59701,87
23497,26806,0
23497,576618,10710
23551,23552,7
23551,35755,1
23551,36383,1
23551,36820,89
23552,50710,0
23556,36833,4
23556,125621,0
23632,94193,167
23632,94757,0
23632,565231,0
23964,47454,4516
23964,47697,11
24640,26473,88
24640,26477,1675
24640,27321,597
24640,28642,284
24640,140012,28713
24640,550888,67
24640,551577,1
24640,551579,804
24640,551806,6
24640,552806,533
24640,569686,5185
24640,569905,0
24641,551296,0
24641,551577,45
24670,24671,0
24670,155432,607
24670,195679,10
24670,195883,0
24670,552082,1005
24670,552292,0
24670,552806,0
24670,563733,8
24670,571959,401
24670,587489,0
24671,29611,0
24671,138351,1
24671,140991,104
24671,195677,103
24671,208026,100
24671,550890,506
24671,551246,0
24671,552011,249
24671,552059,4690
24671,552292,0
24671,563733,0
24671,569463,0
24671,569758,607
24679,88123,591
24679,103480,790
24701,551579,0
24704,125822,0
24879,552024,2396
24879,552907,897
24935,551692,0
24958,564196,0
24961,26804,4
24961,158096,546
24961,552278,1008
24961,552359,0
24961,571521,3
24997,293475,800
24997,537667,5994
24997,539702,0
25037,27990,1113
25037,553767,1017
25037,571424,0
25038,506297,433
25038,551951,0
25047,26952,9319
25047,86487,0
25047,550733,0
25047,552339,0
25047,553735,69
25049,37517,803
25049,551104,0
25050,25404,0
25050,28642,0
25050,86654,0
25050,552017,0
25050,552883,11
25050,569986,1
25050,571498,9
25181,38650,62
25181,338100,0
25252,28563,254
25252,28609,13532
25252,28641,8
25252,36470,2
25252,36473,0
25252,42407,30
25252,43343,133
25252,43345,12
25252,43387,485
25252,44823,223
25252,158096,193
25252,184792,0
25252,563733,668
25253,36470,15
25253,42735,36
25253,43345,1
25253,43945,313
25253,51327,0
25253,338993,0
25253,552358,1
25253,552359,235
25402,26825,6224
25402,42962,0
25402,88552,1
25402,553589,264
25402,564474,95
25402,564475,63
25402,579239,0
25404,25406,4703
25404,38684,1315
25404,42962,1107
25404,70750,99
25404,86380,3
25404,88415,92
25404,126565,500
25404,552027,6674
25404,553737,698
25404,564474,499
25404,564475,19
25404,564529,299
25406,32189,13
25406,86654,489
25406,550342,1608
25406,552338,162
25406,552566,21
25406,564474,210
25406,573444,0
25406,579239,0
25439,84667,52
25439,550822,11
25440,25987,1
25440,335376,493
25441,356453,4603
25441,571923,1
25547,30504,1213
25547,37151,1
25547,86486,103
25547,88552,198
25547,124318,0
25547,133464,200
25620,25940,10
25620,517386,1
25659,582033,11
25843,50710,43
25843,50725,1
25940,237376,3
25972,565892,0
25974,552741,0
25986,37428,111
25986,549467,0
25986,550674,0
25986,552606,0
25987,29611,717
25987,29613,0
25987,335395,495
25987,338100,6
25987,419602,200
25987,549467,788
25987,550671,10
25987,550674,70
25987,550819,39
25987,551028,725
25987,552591,501
25987,552606,0
25987,552608,500
25987,552741,0
25987,572919,479
25987,575573,466
25987,579031,96
25987,579186,548
25989,549467,0
25989,552025,494
25989,552741,551
25989,571854,0
25989,574838,0
25989,575574,4224
26114,551101,615
26114,551104,883
26132,124822,381
26132,126565,20
26158,154363,0
26158,504091,216
26404,552025,4399
26404,552027,64
26449,232615,92
26449,518998,0
26473,70013,500
26473,148321,7399
26473,550922,0
26473,552608,652
26475,184792,3
26477,28609,0
26477,44583,32
26477,173924,6193
26477,550731,0
26477,550890,1
26477,552278,0
26477,562911,0
26477,562941,0
26477,563733,0
26477,577671,200
26603,26606,0
26603,38650,790
26603,184658,3992
26603,551577,311
26603,552289,4365
26603,563721,5
26605,37127,85
26605,147721,22
26605,387434,0
26605,551804,535
26605,552290,7070
26605,553626,114
26605,574617,659
26606,186959,9
26659,150717,16
26659,413799,0
26718,27960,691
26718,28748,48
26718,30789,479
26718,138431,1726
26718,140926,426
26718,202049,1521
26718,551382,112
26718,552011,0
26718,552014,0
26718,552024,191
26718,564528,0
26718,571500,211
26718,571858,25
26718,579031,417
26719,549135,0
26719,550733,1
26719,553589,1192
26719,564529,370
26719,569983,315
26720,356379,185
26720,564529,197
26804,576618,0
26804,579031,3
26805,26806,595
26823,571423,0
26823,571425,0
26825,124515,1
26873,403726,98
26873,571858,582
26873,573397,1
26873,573471,110
26952,27346,6212
26952,415797,9507
26952,552339,0
26952,552606,7679
27260,27262,21
27260,27265,700
27260,35604,988
27260,335277,700
27260,335491,674
27260,335757,33
27260,344101,235
27260,348417,51
27260,401096,126
27260,563719,14
27262,27265,117
27262,30454,5813
27262,335265,19
27262,335277,18
27262,337863,135
27262,344101,207
27262,344103,0
27262,384238,104
27262,387379,314
27262,551028,55
27262,551029,0
27262,551577,0
27262,553665,513
27262,553669,33
27262,562943,104
27262,564453,214
27262,571939,764
27262,574358,69
27265,30454,105
27265,30457,2
27265,344101,48
27265,344103,15
27265,348418,15
27265,361118,765
27299,564506,948
27301,27990,0
27301,86666,59
27301,88418,0
27301,102918,0
27301,124356,0
27301,564505,104
27301,571424,0
27303,102918,35
27303,124356,0
27303,195539,1
27303,552292,6196
27303,571081,0
27319,38650,0
27319,576615,0
27320,27321,0
27320,28642,75
27320,38650,0
27320,43389,91
27320,158096,7
27320,420699,10821
27320,551297,0
27320,551298,0
27320,552338,0
27320,574515,0
27320,576615,478
27321,36470,981
27321,550671,1696
27321,550922,56
27321,551296,109
27321,551297,22
27321,552278,11
27321,562909,0
27321,564475,91
27321,569906,0
27321,579239,1
27346,27960,0
27458,30322,134
27458,488860,1476
27646,169244,81
27646,564192,877
27671,30789,6004
27671,506297,6571
27671,572165,0
27671,579186,379
27671,579190,7683
27956,28221,0
27956,500419,1982
27956,552907,8
27956,552918,714
27956,553737,107
27960,32189,114
27960,42962,1
27960,43343,11
27960,124822,0
27960,420407,7961
27960,550731,20
27960,552902,1072
27960,552918,3
27960,553739,10
27960,564475,0
27960,569862,490
27960,573444,0
27990,86666,0
27990,88415,0
27990,88418,0
27990,102918,0
27990,118652,71
27990,124356,0
27990,126261,526
27990,147307,13
27990,333885,18938
27990,564505,0
27990,571424,0
28000,52409,784
28042,460553,7200
28042,471949,4102
28086,36820,5
28086,50711,5
28088,30457,0
28088,344095,3351
28221,28223,45
28221,124764,0
28221,144344,0
28221,176372,0
28221,552902,0
28221,553739,99
28221,569862,3
28221,569864,0
28221,572165,0
28221,579186,221
28223,28225,31
28223,552904,0
28223,552907,220
28225,30791,0
28225,552907,109
28225,564475,4
28225,579239,0
28428,28454,0
28428,186960,229
28428,550891,45
28428,564451,6
28428,571521,45
28428,571549,191
28454,566590,16785
28454,571549,763
28456,175186,1299
28456,549467,12
28456,552059,542
28535,244950,0
28535,556657,7470
28557,28560,198
28557,28563,4
28557,139756,11622
28557,552231,1
28557,552357,0
28557,563504,0
28560,28563,292
28560,28642,0
28560,36473,815
28560,184792,0
28560,205590,306
28560,552231,1023
28563,28641,296
28563,28642,1
28563,36470,7872
28563,58755,0
28563,94243,91
28563,158082,245
28563,206429,603
28563,552229,0
28563,552231,936
28563,552357,0
28563,552359,502
28563,563504,0
28563,571412,125
28609,28641,0
28609,36470,0
28609,36472,30
28609,36473,0
28609,42795,670
28609,76718,35
28609,184868,194
28609,551577,0
28609,562911,129
28609,563733,0
28611,87152,608
28641,28642,0
28641,36470,320
28641,36473,48
28641,61532,783
28641,80104,5709
28641,358182,1081
28641,552357,9
28641,564529,1171
28642,36470,403
28642,36472,0
28642,36473,1597
28642,43343,0
28642,43387,0
28642,58755,312
28642,62140,498
28642,62141,500
28642,94213,615
28642,101181,36
28642,158082,83
28642,344101,4499
28642,551577,6986
28642,569461,1
28642,576620,0
28745,28748,17
28745,138459,58
28745,551382,52
28745,552011,196
28745,564529,0
28748,30791,0
28748,139444,1262
28748,152646,0
28748,152672,2110
28748,183992,90
28748,549137,541
28748,551380,10
28748,551382,89
28748,564529,10
28870,290265,272
28870,311391,0
29131,29132,317
29131,35755,0
29132,36833,1186
29512,87048,117
29512,90405,15162
29531,333273,6654
29531,333396,705
29531,338988,601
29531,389426,1789
29531,408985,0
29531,414130,1
29531,552563,86
29531,573397,3
29562,30790,77
29562,569865,11
29609,153626,38
29609,195677,1
29609,199008,91
29609,336268,0
29609,336341,7
29609,358489,0
29609,392989,0
29609,549836,22
29609,550890,0
29609,550925,19
29609,551246,78
29609,552292,0
29609,560663,0
29609,569463,165
29609,571081,1030
29609,575470,0
29609,587491,301
29611,30857,1502
29611,38642,1913
29611,138753,571
29611,140367,0
29611,195679,229
29611,199779,217
29611,335396,1295
29611,336268,124
29611,336310,1176
29611,344258,5511
29611,387519,0
29611,403402,3
29611,419605,785
29611,550819,0
29611,551247,258
29611,551637,28
29611,552292,0
29611,569463,1
29611,587491,0
29613,551804,218
29634,29635,1453
29634,571523,431
29635,569686,695
29636,216328,0
29636,571523,0
29956,37122,14
29956,245797,82
30088,30090,3007
30088,44680,7478
30088,342864,3618
30322,48244,513
30452,562941,142
30452,562943,0
30452,563778,0
30454,38649,0
30454,335277,0
30454,335421,497
30454,337321,1
30454,338100,0
30454,339346,101
30454,344103,0
30454,375711,0
30454,553669,195
30454,562427,702
30454,562913,0
30454,562941,83
30454,562943,188
30454,574358,12
30457,348418,105
30457,361118,3932
30504,125250,924
30504,573471,374
30505,30506,0
30505,133460,99
30505,403726,146
30505,575454,15
30505,575456,934
30660,48518,804
30660,348426,0
30766,30769,31650
30766,138351,0
30766,140991,10
30766,175186,76
30769,140991,6
30769,552062,41
30769,552080,0
30769,552315,4426
30789,30791,0
30789,41967,10202
30789,551381,0
30789,551949,0
30790,551949,14
30790,564529,0
30791,36998,3
30791,173822,15
30791,549137,0
30791,551381,55
30791,551949,3313
30791,551951,1
30791,553767,6
30791,564529,0
30791,565892,11041
30791,569862,14
30791,587782,6
30857,551806,558
31465,73216,29
31465,538419,0
31989,143294,149
31989,413375,0
32046,125250,91
32046,552025,0
32046,571500,316
32046,576618,515
32083,511583,93
32085,551688,136
32085,552025,0
32085,571498,0
32085,571854,6683
32085,571858,1423
32085,579034,251
32088,552025,27299
32188,552566,0
32189,37151,89
32189,70756,3
32189,86657,1
32189,125250,13
32189,552591,98
32189,574865,54
32189,574866,1820
32189,579237,4
32266,353125,95
32266,367940,999
32292,32559,6
32292,47697,7
32559,105686,7
33158,168985,366
33158,228901,192
33169,432355,0
33169,533408,0
33478,387792,0
33478,401237,1222
33840,387896,19416
33969,101948,12
33969,449717,10
34355,379465,61
34355,508305,22
35049,52409,1983
35301,245797,0
35543,562911,87
35543,575848,0
35546,44834,0
35546,575848,193
35604,43343,52
35604,43345,0
35604,51326,1
35604,61497,281
35604,61633,737
35604,62141,0
35604,79287,1
35604,139755,5
35604,139756,2
35604,153547,2002
35604,338883,150
35604,374307,0
35604,419602,257
35604,551577,8863
35604,552357,1201
35604,552358,414
35604,553665,820
35604,563719,27
35604,563721,311
35604,563776,10
35604,563778,9
35605,44809,1
35605,44834,93
35605,158096,992
35605,384212,175
35605,533479,302
35605,552358,0
35948,51124,467
35948,68840,95
36142,145140,0
36142,529947,198
36191,362125,162
36259,156903,8586
36281,280609,85
36281,373409,48
36383,550656,0
36470,36472,0
36470,36473,0
36470,36695,599
36470,43343,296
36470,43345,0
36470,184792,1
36470,551030,4954
36470,552357,127
36470,563721,0
36470,563733,12
36470,571409,713
36472,43343,104
36472,43345,208
36473,43343,0
36473,43345,73
36473,101178,177
36473,184792,0
36473,184824,0
36473,184867,395
36473,184882,516
36473,184894,421
36473,336271,6
36473,355565,6802
36473,550820,0
36473,551577,0
36473,552357,122
36473,552358,9
36473,552359,8
36473,563733,0
36473,571409,10
36473,571412,0
36473,579237,8102
36679,223978,3
36679,283246,557
36679,561560,0
36695,36697,4104
36695,38648,1
36695,43343,13
36695,58754,98
36695,139756,87
36695,158082,0
36695,552229,6
36695,571407,14
36695,571409,112
36696,43343,0
36696,43388,1
36696,139755,0
36697,41992,8
36697,43343,0
36697,43388,0
36697,571409,16
36996,36998,0
36996,173822,114
36997,173822,77
36998,173822,0
37031,587806,492
37122,37123,17
37123,247340,2362
37125,37129,994
37125,550764,7173
37125,550890,593
37125,552290,107
37127,37129,589
37127,38650,170
37127,550893,102
37127,550925,203
37151,37152,0
37151,86461,0
37151,86657,0
37151,96794,497
37151,125250,299
37151,334097,0
37151,401485,267
37152,84327,0
37335,563911,299
37395,335395,200
37428,550674,110
37517,125250,5216
37517,550765,5
37517,551098,820
37517,551101,7098
37517,571856,565
37922,266338,4400
38116,84566,38
38116,107297,0
38250,68786,15
38340,38341,10
38340,247340,1
38642,550528,108
38642,551804,0
38642,551806,0
38642,577675,15
38648,38649,0
38648,38650,0
38648,78453,1
38648,127005,291
38648,338100,88
38648,339346,43
38648,550819,6
38648,551028,14
38648,552265,111
38648,571923,71
38648,575321,70
38649,333287,5
38649,336753,0
38649,337204,12
38649,337205,228
38649,337323,679
38649,338100,0
38649,338969,4659
38649,384238,144
38649,550819,0
38649,550822,60
38649,550890,993
38649,551028,9030
38649,551030,165
38649,552080,391
38649,553694,7
38649,571919,7098
38649,574840,342
38649,575307,288
38650,43821,2
38650,58199,10
38650,81365,6
38650,133345,5178
38650,336271,1
38650,337205,1
38650,338099,0
38650,338100,0
38650,339345,7
38650,339346,724
38650,386691,1
38650,393265,5909
38650,550925,0
38650,552278,0
38650,562943,209
38650,571547,0
38650,571549,0
38661,555857,0
38684,552870,4621
38685,70750,99
38685,70752,4480
39887,319413,0
39887,369545,19
39975,39976,1894
39975,75999,4711
39975,83232,4891
39975,87984,16
39975,100391,95
39975,336031,6611
39976,42311,0
39976,50738,4
39976,51474,6
39976,59015,0
39976,79561,58
39976,94437,168
39976,314705,9700
39978,43190,1
39978,43518,4826
40102,43507,3493
40102,43779,582
40102,59072,503
40102,59076,74
40102,75879,70
40102,87904,294
40103,40146,1
40103,41992,507
40103,42384,2
40103,42581,17
40103,59076,91
40103,61653,53
40103,79334,0
40103,96530,0
40103,104012,436
40103,270650,283
40103,272743,133
40103,272744,0
40103,414544,1053
40136,248892,267
40146,334673,816
40174,99823,174
40174,100391,2
40176,40177,605
40176,94274,111
40177,94274,68
40183,489256,19920
40586,442105,0
40587,128153,0
40587,384929,22
40596,126132,29
40596,346606,0
40596,355340,110
40624,224760,1537
40966,48134,52
40966,129700,0
41123,51958,1
41123,57838,1201
41123,59072,227
41123,59079,0
41123,61391,514
41123,61610,1554
41123,87904,180
41123,134499,203
41123,334654,123
41123,414544,434
41123,414651,326
41125,42729,14899
41125,43518,499
41125,51508,507
41125,57911,211
41125,59072,0
41125,61653,869
41125,74105,0
41125,94437,1064
41125,273357,522
41256,104012,509
41256,288037,0
41586,444513,11
41586,507296,0
41605,41607,12624
41605,444548,601
41606,442102,0
41606,453429,1
41860,247346,5
41860,278451,8
41895,44583,6
41895,49377,741
41902,100391,1632
41902,323533,7000
41904,41907,485
41904,42148,4724
41904,58348,297
41904,94438,88
41904,288041,156
41907,41992,4
41907,51474,121
41907,79561,2223
41907,86616,426
41907,87984,2643
41907,104017,700
41939,53250,283
41939,75999,0
41965,42149,0
41965,51350,0
41965,51443,2
41965,57963,190
41965,94279,0
41965,98182,277
41965,99823,1094
41965,198477,2368
41966,51446,11
41966,57963,197
41966,94357,2295
41966,94423,453
41966,98181,242
41966,98183,0
41966,99823,3
41967,49377,7
41967,51349,1
41967,51350,76
41967,51444,0
41967,53274,1017
41967,57963,13
41967,58106,332
41967,58398,0
41967,81365,231
41967,87578,183
41967,94279,1071
41967,99823,4088
41967,145520,11
41967,283815,2188
41967,330373,0
41967,330376,3
41992,41995,3
41992,43508,102
41992,51473,27014
41992,59076,398
41992,61117,0
41992,96530,0
41994,42583,0
41994,78503,23
41994,78504,86
41995,42147,17
41995,78504,109
41995,87998,0
42013,42018,0
42013,42020,239
42013,43957,754
42013,44579,0
42013,44583,22
42013,50738,0
42013,51446,454
42013,53296,1804
42018,42020,0
42096,42984,0
42096,44601,2
42133,42957,86
42134,42136,95
42134,51473,4359
42134,94437,206
42134,100389,92
42136,42166,8
42136,42167,99
42136,43957,128
42136,94437,3
42136,94438,0
42136,284219,100
42136,335916,12
42147,104017,1
42147,281591,0
42147,284219,0
42147,284220,3
42147,284484,32
42147,284581,8
42147,284584,65
42148,43189,86
42148,51474,491
42148,79561,165
42148,87984,204
42148,100389,21
42148,104017,235
42148,272519,5494
42148,284581,182
42148,303557,601
42148,336031,0
42148,336032,2
42149,271384,251
42149,284584,155
42149,284587,0
42149,322031,52
42149,336031,0
42165,43508,83
42165,79330,78
42165,81383,133
42165,281591,270
42165,284219,100
42165,313368,114
42166,42167,11
42166,42510,0
42166,42581,0
42166,42958,0
42166,43543,4229
42166,50207,0
42166,50539,0
42166,61574,501
42166,86757,296
42166,86764,327
42166,88716,2414
42166,96530,102
42166,104011,0
42166,104012,71
42166,123188,6010
42166,134499,0
42166,270558,0
42166,270649,421
42166,281591,0
42166,281593,1
42166,284220,0
42166,284282,0
42166,284484,0
42166,284584,100
42166,284587,99
42166,284927,1
42166,287197,100
42166,290946,378
42166,290948,4355
42166,291002,0
42166,313365,0
42166,329434,0
42166,330952,259
42166,335916,0
42166,336031,0
42166,338993,232
42166,358377,0
42166,531214,1
42167,42509,8
42167,42586,0
42167,43543,0
42167,51475,0
42167,58348,122
42167,104017,992
42167,270558,16
42167,270649,0
42167,270650,0
42167,277627,0
42167,277628,0
42167,281591,195
42167,284986,15
42167,288040,0
42167,288041,91
42167,323535,669
42167,329434,100
42167,335912,2
42167,335916,0
42167,336360,11191
42174,70321,0
42174,75619,0
42174,566858,5
42190,43680,491
42190,50519,526
42190,51558,0
42190,51559,221
42190,61114,416
42190,61391,5
42190,61536,35
42190,61611,1007
42190,62119,2194
42190,70396,45
42190,87904,0
42190,125861,2324
42190,355584,76
42192,58414,0
42192,61391,0
42192,61519,276
42192,61653,1
42192,74105,185
42192,75795,0
42192,335757,411
42192,355584,224
42310,42957,1892
42310,86353,212
42311,42312,0
42311,43188,0
42311,80189,1198
42311,86616,1
42311,100389,0
42312,50318,1877
42313,48558,46
